프렌차이즈 카페or 애견카페,"프렌차이즈 카페or 애견카페(애견 장례식장)
이런 계획 가지고 있는 예비 새내기 입니다...😅
운영중이신 사장님들 계시면 쓴소리도 좋으니 
현실조언 부탁드립니당🫡","신과의약숙
당연히 애견장례식장이죠
2023.01.04. 19:30"
마산동 애견 카페 어스독 가보신분?,"애견 카페 어스독 가보신분 있으세요?
강아지가 생겨서 데리고 가볼려구요
집에서도 가깝구 ㅎ 
어스독 가보신분 괜찮나요??","부매니저 눌언니
다녀오시구 알려주세요~^^
2022.10.21. 18:16"
애견카페 다녀왔어요,"저두 강아지 좋아하고
아이도 강아지 좋아해서 키우고싶어 하는데
제가 키울 자신이없어서 가끔씩 애견카페 가서 아이랑 놀다와요 ㅎㅎ
매장에 수제간식 소량씩 판매 하는데 상주하는 댕댕이들한테
나눠줄수도 있어서 아이가 더 좋아하는듯해요ㅎㅎ
다만...애견 카페만 갔다 하면 강아지 키우고싶다고 노래노래를..ㅜㅜ
애견 카페가면 냄새 나는 곳 많은데 여기는 청결에 신경을 많이 쓰는거같아 맘에드네요","부매니저 봄별
앗 여기는 어디일까요?
2022.09.01. 21:49"
청라나 서구 쪽 애견카페나 애견동반카페 추천해주세요!,안녕하세여 강아지를 키우고있어서 강아지 키우시는분들중에 애견카페 애견동반카페 좀 좋았다 했던 곳 있을까요? 지금 스피치믹스 키우고있고 9개월정도됬어요ㅎㅎ,[0]
애견카페,"애견카페에 아이랑가려는데 
애견을키우지않아도갈수있나요? 
평소개를좋아하는데 가보려고하는데 
강아지를 키우지않아도갈수있을까요? ","프리벳가
매너는 아니에요 ㅎㅎ
2022.08.15. 12:19"
애견카페!,"안녕하세요! 14개월 비숑 남아 키우고 있어요.
아가가 산책 할 때나 실외 애견카페 가서 친구들 만나는 걸 너무 좋아하거든요!
근데 실내 애견카페는 무서워해요ㅜㅜ
잘 못 놀고 제 옆에만 있어요..
들어보니 실외는 도망다닐 수 있는데 실내는 좁다보니 무서워서 그런거라는데
이럴 땐 실내 애견카페를 자주 가서 익숙하게 하는 게 좋을까요? 아니면 날 선선해지면 다시 실외로만 가야할까요?","dochange
애견카페 데려가지 마세요. 산책에서 순한 강아지 한마리씩 만나는게 낫죠. 우르르 있으면 낯선 장소에 적이 많다고 생각할걸요
2022.08.16. 08:34"
애견카페 첨 가봤는데...,"애견카페 가보는게 로망이었는데...또 로망이 무너졌어요.
푸딩이 8개월 되어서 괜찮을줄 알았는데... 아니였어요 
남들은 넓은 잔디밭에 강아지를 풀어놓고 즐겁게 뛰어노는 자기 강아지를 흐믓하게 바라보며 커피를 마시는데...
저는 죄인처럼 푸딩이 목줄을 끌고 아무도 가지않는 저 산위로 올라가서 허겁지겁 커피를 마셔야했어요.
저 멀리 보이는 사람,개 가리지않고 짖어대고 으르렁거리고 안절부절 못하고...ㅜㅜ
실내에는 못가더라도 철조망 안 잔디밭에서 커피 마시고 싶다고!
나도 비싼 커피값 내고 들어왔다고!","초코220315부산
ㅠ힘들었겠어요
천천히 다시 시도해봅시다 저도애견까페가보고싶지만 너무 천방지축이라 아직 이른가싶어 못데리고갑니다 ㅠ
2022.11.06. 23:52"
애견카페,강아지 데리고 갈 만한 애견카페 추천 해 주세요~ 날이 너무 추워서 실내도 잘 되어있는곳이였으면 좋겠어영!,"버기온앤온
브릭야드 추천합니당
2022.12.22. 22:37"
퍼피때 애견카페,"가는거 안좋은가요?? ..
강아지 친구들을 너무 좋아해서 애견 카페 다녀온 후로 산책만 하면 강아지들한테 다가갈려고 난리인데 강형욱훈련사님이 딱 이얘길 하셨네요..한두달에 한번씩 가라구 ㅠ 특히나 퍼피때는 ","양말도깨비
4개월 때부터 갔는데 데려간 걸 후회해요
자기 개 안보는 견주들 많죠 입질 마운팅 있는 개 많아요 검은 푸들에게 두번이나 입을 물렸어요
그 개주인 치료비 안주고 튀었어요 무는 걸 봤으면서도 다컸더라도 자주 안가시는 게 정신건강에 좋을 거예요 몇일전에 아는 개가 있어 한번 들어갔는데 다른 비숑이 제 개 등에 점프하면서 물려고 하는데 아무튼 거의 안가시는 게 좋아요
2022.10.14. 19:35"
경기도 부천시 애견카페,부천에 애견카페좀 추천해 주세요! 그나마 단골이였던 애견 동반 카페도 아까 올린 글 보사면 아시겠지만 조금 속상한 일이 있었고 주변에 애견카페들이 다 없어졌네요 혹시 부천에 괜찮은 애견카페 추천좀 해주실 수 있으실까요?,"duuu
앙쥬레브 좋아요
2022.07.16. 23:56"
괜찮은 애견카페정보를 좀 공유해야할것 같아요.,"오늘 본의아니게 애견카페 유목민이 되어 돌아다니고나서
느낀게 넘  정보가 없고, 사진 정보는 넓은 공간인데
막상 가보니 코딱지만한 마당에 너무 뻥튀기 후기가 많아
글을  써봅니다.
일단 제가 가본곳중에서
안양쪽 산마을 애견카페: 앞에갔다가 너무 허무해서 돌아섰습니다.
애견 델꾸 들어오라...정도 카...페. 어디서 놀아야하는자도 모르겠어여
인조잔디.
의왕 내손동로뎀하우스 : 후기는 엄청 좋아보였는데 사진빨요.
인조잔디. 마당 넘  지저분해여.ㅠㅠ 커피 한잔들도 돌아섬.
분당 더독애견카페: 대형견이 많고, 뛰어놀기는 그래도 나쁘지는 않으나 
배수가 안되는건지 관리가 안되는건지 배변냄새가 너무 납니다. 오줌찌른내가...청소로는 해결이
안될것 같아여,자연잔디
화성 댕지트: 인조잔디, 그나마 야외에서 강아지 놀기는 조금 나은 환경입니다.
더운날은 죽음. 실내에서 놀리고 싶은데 상주 강아지가 너무 짖어댐
 고덕동 웁시데이지: 제일 나은 환경. 입장료가 좀 쎈거빼고, 자연잔디에 카페 환경도 
나쁘지 않음. 음식이 별로없음. 가격이 전체적으로 쎔
과천 제이그라운드 : 단체로 빌렸었는데 정말 열악. 자연풀밭. 그 외에 아무것도 없음
제가 의왕 살아서 주변에 괜찮은 카페 좀 알려주세여.","오롤롤롤로
아루스 최고예요
2022.08.15. 16:14"
"남양주 애견카페, 호텔, 유치원, 미용 양도합니다","주소 ▶   남양주시 퇴계원읍 별내2로 203-11
업종 ▶   애견카페, 애견호텔, 애견미용, 애견유치원
층수 ▶   1층, 2층, 루프탑
면적 ▶   1f - 44평, 2f- 44평, 3층 루프탑, 외부운동장 85평
보증금 ▶   1억
임대료 ▶   425만원(vat별도)
권리금 ▶  1억1천
총금액 ▶   2억1천
이름 ▶   신준섭
근무하는 직원의 수 ▶   주말 알바 2, 평일은 와이프랑 둘이서 근무
연락처 ▶ 사기꾼한테 쪽지로 직거래 사이트에 무료로 올려 주겠다고 연락옵니다.  
(무료라고 해놓고 나도 모르게 돈이 빠져나갑니다!!! 계약 사기피해자 속출!!!) 
*컨설팅, 사기 업체 때문에 연락처 기재금지* 
네이버 쪽지로 연락처 주고 받으세요 (이 글에 연락처 기재시 글 삭제..) 
사업자등록증, 신분증 2장 대조사진 첨부  
[이름] [업태] [종목] 이외 전체 모자이크 
▶   
점포상세사진 
▶  
상세내용 
▶   별내에 위치한 애견카페입니다. 주변상권 갈매, 별내, 다산쪽과 가까운 서울인근 손님들까지 방문하는 위치 좋은 매장입니다. 자세한 내용은 쪽지로 번호 남겨주시면 통화로 안내해드립니다. ",[0]
애견카페 왔는데 어울리지 못하네요ㅜㅜ,"동네 애견카페 왔는데  잘 어울려서 놀지 못하고
불안해하는거 같아요
여자아이 중성화수술 한지 2주 됐는데
그 전에 왔을땐 곧 잘 뛰어다니며 논거 같은데
오늘은 영.. 불안해하는게 이상하네요.
수술하고 나을때까지 한 3주를 집안에서만 지내서 그런거 같기도하고. 
집에서는 엄청 똥꼬발랄 하거든요.
산책 열심히 시켜줘야겠어용~","하몽하몽김포
아고 아직 불안한가보네요ㅠㅠ
아가 아푸지마!!
2022.10.23. 16:40"
애견카페추천이요~,"※ 회원등급 승급 규정 : https://cafe.naver.com/lgtabbook/217676
저의 반려견과 자주 가는 애견카페 입니다
산청 마운틴독 애견카페
풍경맛집 !
잔디 맛집! ~ ㅋ
강아지들이 정말 신나서 놀다오는곳 !
노견인 저의 반려견도 즐겁게 놀고 오는곳이에요~
샤워시절이 되어 있어서  반려견을 씻기고 데리고 올수 있어서 너무 좋아요~^^
사장님도 너무 친절하시구 정말 분위기도 좋은 카페입니다~
※ 회원등급 승급 규정 : https://cafe.naver.com/lgtabbook/217676
※ 회원등급 승급 규정 : https://cafe.naver.com/lgtabbook/217676","바니엄마
저두 강추드리는곳입니다~♡
사장님이 너무 관리를 잘하세요♡
2022.07.30. 15:48"
4댕댕이 오랜만에 애견카페,"오랜만에 애견카페 다녀온 사진
이제서야 올려봐요^^
새로 생긴 곳이라 사람이 엄청 많더라구요
진짜 씐나게 놀다 왔슴다💗","dwskdn
활짝 웃는 모습이 너무 예뻐요 ㅎㅎ
2022.11.29. 16:48"
다사 애견카페 괜찮은 곳 추천,"다사에 커피멍이라는 애견카페 지난 주말에 처음 다녀왔는데요
실내 애견카페 냄새관리하기 쉽지 않는데
여기 냄새도 안나도 깔끔해서 좋았답니다.
옥상에는 넓은 야외 운동장도 있었어요 ㅎㅎ
혹시 아직 안가본 분 계시면 한번 꼭 가보셔요ㅎ
아래에 블로그 후기도 적어보았답니다ㅎ
https://blog.naver.com/sangja88/222827881779
[대구애견카페] 넓은 실내와 루프탑이 있는 커피멍 애견카페
영업시간 - 11:00 ~ 22:00 (매주 월요일 정기휴무) 건물 뒷편 주차장 넓음 안녕하세요 봄이왔나봄입니다. ...
blog.naver.com","새니콩
커피멍 좋죵ㅎㅎ 음식이랑 음료도 맛있어요
2022.07.25. 23:29"
실내 애견카페?,"구래마산양촌 쪽으로 실내 애견카페 괜찮은곳 있나요?
저번에 갔던곳은 바닥이 미끄러워서 별로였어서요 ㅠㅠ","토이탄이엄마
앗!! 구래동에 토탄이네 검색해보세요~ 전체 논슬립으로 다 깔아놔서 안미끄럽고 깨끗해요^^
2022.11.30. 12:45"
양평 애견동반카페 브릭야드 놀러오세요^^,"안녕하세요 
양평 애견동반 카페 브릭야드 오픈했습니다.
오픈은 작년 2월에 했으나 본의아니게 카페에 반려견 릴레이로 민폐를 끼친것 같아 죄송스러워서 
늦게나마 글 올려 봅니다.
반려견과 함께 오셔도 좋고 반려견 없이도 
이용가능하니 편안하게 들려주세요^^
https://naver.me/xEqzLInf
네이버 지도
양평군 옥천면
naver.me
인스타그램 https://www.instagram.com/brickyard_cafe/
BRICKYARD(@brickyard_cafe) • Instagram 사진 및 동영상
팔로워 1,404명, 팔로잉 354명, 게시물 252개 - BRICKYARD(@brickyard_cafe)님의 Instagram 사진 및 동영상 보기
www.instagram.com
 ","건지우니
지나는길 커피 한잔하러 꼭 가볼게요.
번창하세요^^
2022.10.01. 13:32"
지하철역 근처 애견카페 있나요?,"지하철 역 근처에 있는 애견카페 있을까요?
차가 없어서 어디 놀러가려니 힘드네요ㅠㅠ
실외면 더 좋겠지만 실내라도 있으면 알려주세욥!
(매너벨트 차면 잘 안놀아서ㅠㅠ)
집은 2호선,3호선 근처긴한데 아니어도 괜찮아요
감사합니다~","코난이형
영종도에 있기는한데 ㅠ 봉구라고.. 여기 영종역이랑 엄청가까웠어요 아 근데 2-3호선이면 너무 먼곳이겠군요ㅠ
2022.11.21. 00:37"
애견동반 카페,"애견카페 갔다가 초등생이 있다고 거절
결국 애견동반카페 여기가 더좋은걸~^♡^
구찌 친구 만들어주기~헌데 강쥐 칭구들보다
사람을 더좋아하는 구찌^^;","아미7
귀엽네요~
2022.09.17. 23:24"
애견동반카페에서 필요한것!,애견동반 카페를 기면 바라는점…? 뭔가 특별한게 있으면 좋겠다하는 그런 서비스있는지 한번 의견 부탁드려욤 !!,"미코몽이
지금 경주 애견팬션인데 강아지 수영장과 구명조끼구비되어있고 스파시설 있네요 8시까지 이용가능하대요
2023.01.06. 15:36"
날씨애견카페,지금 영하3도인데 애견카페를 어제 예약해놨는데 가도될까요ㅜㅜ감기걸릴까요ㅜ??,"최다루에요
실내면 괜찮지 않을까요?
2022.12.23. 13:20"
애견카페 창업 환기 허가??,"애견카페 창업 때문에 환기 허가 문의드립니다. 현재 애견카페를 창업을 준비하고 있는 소상공인 자영업자입니다. 근데 공간을 나누어서 운영을 하려고 하는데요, 한곳은 휴게음식점을 내서 애견카페로 창업을 하고요, 그리고 다른 공간은 애견유치원으로 운영을 할건데요. 근데 궁금한 점이 있는데... 카페에는 따로 창문이 있지는 않고 유리문을 열게 되면 상가 공용 복도가 보이는데요. 구청에 연락해보니 자연환기만 하면 된다고 하던데... 환풍기를 따로 설치 하지 않아도 되는건지... 알고 싶습니다. ","두동
구청에서 자연환기만 된다고 했다면...
복도쪽 문만 열어서 환기해도 될것 같습니다.
2022.11.14. 16:58"
집근처 애견카페 왔어요😁,"오늘 반차를 내고 집근처 10분거리 
애견카페 왔어요
금요일 오후 여유롭고 한가해서 너무 좋아요
가을햇살이 눈부실 정도로 뜨겁네요🤪
루이도 더운지 계속 스패미가 나오고🤣
루이야 그늘에 앉아서 
유유자적 쉬엄쉬엄 놀자꾸나♡♡♡
모두모두 즐금, 즐거운 연휴되셔요
집근처 애견카페 왔어요
재생 수
29
00:00 | 00:41
화질 선택 옵션
자동

집근처 애견카페 왔어요😁","샤랄란
귀여워라ㅎㅎ 카페 엄청좋네요 !!
2022.09.30. 15:21"
애견카페에 강아지 없이 가도되나요~?,"애견카페는강아지를 동반해야 갈수있나요~??
강아지 데리고 가야지만 입장가능한가요~??
혹시 강아지 없이도 강아지 간식도 먹이고 강아지도안아주고 할수있는 애견카페 없나요~??
강아지랑 놀고 싶은데 강아지를 키우지는않아서 카페에  가서 같이 놀고 싶어서요..","행복한 미소
저는 가는 곳마다 그냥 갔었어요. 코로나 이후 없어져서 추천은 못 하지만...카페 사장님 강아지들은 만질 수 있게 해 주세요. 다른 견주들은 허락을 받아야겠죠?~^^
2022.09.10. 06:26"
애견카페 다녀왔어요,"집 가까운 멍쉘 다녀왔어요..잘뛰고 잘 놀고 왔네요
놀아볼까~~^^
칭구 인사도하고
오빠랑 축구도하고
덥다더워..선풍기 바람도 쐬고
나랑 놀래?
언니랑 워킹 연습중
인기남 막둥이 ㅋㅋㅋ
써니한테 이렇게 막내한테 안겨주면 좋을텐데 막 앵기니깐 아빠 빨리 사진 찍으라는 막내 귀여워^^
오늘 사진 찍은것중 젤 맘에드네
울산 강아지무료분양, 강아지 분양, 애견카페, 애견동반 식당 카페, 애견, 동물병원 
울산 강아지 수제간식, 유치원, 애견, 호텔링, 호텔, 운동장 
울산 강아지 : https://cafe.naver.com/jola3guckji","테라
써니 아부지~~휴가 막바지죠? 이번에 써니랑 좋은데 많이 다녀셨네요~~ㅎㅎ
2022.08.06. 19:32"
번화가에 저렴한 월세로 80평형 애견카페 & 운동장 운영해보고 싶으신분!(타 업종시 권리금네고가능),"<점포매도 글 계속 삭제당하시는분> 
1. 작성글 예시 
https://cafe.naver.com/jihosoccer123/563665
2. 점포매도 규정 
https://cafe.naver.com/jihosoccer123/3567
주소 ▶ 경남 양산시 물금읍 화산길 4-1
업종 ▶ 일반음식점(커피및 주류판매 가능) 애견카페 및 운동장으로 운영중 ,
애견용품 도소매업 복수 사업자
층수 ▶ 1F
면적 ▶ 실내외 포함 약 80평형
보증금 ▶ 500
임대료 ▶ 50(잔여 계약기간 2년동안 월세 유지 보장, 건물주와 협의된 사항임. 추가 재계약시 월세 인상도건물주분이랑 얘기가 되었습니다. 
재계약시에도 비싸지 않습니다. 방문시 공개예정)
권리금 ▶ 5000 (시설 + 영업 +바닥 권리 모두 포함)
총금액 ▶ 5500 (권리 + 보증금)
이름 ▶ 이현정
근무하는 직원의 수 ▶ 1인 + 주말알바 (2인 상시 운영시 매출상승 폭이 큼)
연락처 ▶ 사기꾼한테 쪽지로 직거래 사이트에 무료로 올려 주겠다고 연락옵니다.
(무료라고 해놓고 나도 모르게 돈이 빠져나갑니다!!! 계약 사기피해자 속출!!!)
*컨설팅, 사기 업체 때문에 연락처 기재금지*
네이버 쪽지로 연락처 주고 받으세요 (이 글에 연락처 기재시 글 삭제..)
사업자등록증, 신분증 2장 대조사진 첨부
[이름] [업태] [종목] 이외 전체 모자이크
▶
점포상세사진
▶
상세내용
▶ 결혼및 산전준비로 인하여 매도예정입니다.
저는 첫 애견사업의 발돋움으로써 많은 경험을 쌓고 배우면서 
 최적의 조건인 저렴한 월세로 부담없이 운영해왔습니다. 
현재 결혼으로 경기도 화성으로 이사 예정입니다.
가게를 하면서 29이라는 어린나이에 
주택청약 당첨으로 잔금을 치루고 내집장만에 성공하였습니다.
매출이 프랜챠이즈만큼 크진 않아도 낮은월세와 고정비용이 엄청 적기때문에 
열심히 하시면 금방 돈 모으시기 좋습니다!
실내외 포함 80평형이며 경남양산에서 '서리단길' 상업지 조성으로 인하여
시에서 많은 지원과 혜택을 받고 있습니다.
 (다양한 가게 시설지원 및 이벤트 꾸준히 주최중)
두번째로 사거리 가장 큰 횡단보도에서 바로 보이는 자리라 상권이 아주 좋습니다.
(물금역 KTX 정차로 인해 상권이 굉장히 뜨고 있는곳입니다,
물금역 스타벅스 ,다이소, 버거킹, 뚜레쥬르 등등 대형 상권과 5분 이내 거리로 유동인구가 아주 많은편)에 증산 신도시 대형 아파트 브랜드들 사이에 있어 단골 유치가 쉽습니다.
모든 애견운동장및 애견카페가 그렇듯이 성수기와 비성수기의 매출 차이가 좀 있기때문에
매출차이만 잘 메꾸면 운영 유지가 쉽습니다.
사실 월세가 저렴해서 매출차이가 나도 크게 운영하는데 어렵진 않아요.
매출차이를 완화할수있는 노하우와 커리큘럼 원하시면 전수가능합니다!
하나 더 메리트는 저희는 폐가 정도였던 건물을 제가 all 리모델링했기때문에 
건물주님과 협의로 폐업시 원복의 의무가 없습니다.(철거비 안들어요~)
양수 원하시는 분들 댓글이나 채팅주시면 연락처 주고받고 
일정조율하여 보러오시면 됩니다!
꼭 애견카페나 애견운동장이 아니더라도 자리가 사거리 큰길에서
바로 보이는 자리라 막걸리집,음식점 등 문의가 많습니다.
업종변경시 권리금 네고해드릴 의향있으니 부담없이 연락주세요","규보이
사장님 쪽지 보냈습니다!
2023.01.03. 23:31"
일산에 반려견 애견동반 카페 추천해주세요 :),"안녕하세요. 2살 푸들맘이에요.
강아지와 함께 갈만한 애견동반 카페 운동장 추천해주세요 ^^
쾌적한 곳이였으면 좋겠어요 ^^ ","린자매마미
소노캄 띵킹독 이요~
2022.10.25. 20:21"
아띠~애견카페 다녀왔어요~^^,"카페규칙에 어긋나지 않게 게시물 작성해주세요 😘 
<욕설, 상호명, 판매링크, 연락처, 카톡초대 금지>
여친이랑 여친애견 띵똥이랑 아띠랑 애카다녀왔어요~
아띠~애견카페 다녀왔어요~^^ (1)
재생 수
14
00:00 | 01:25
화질 선택 옵션
자동

아띠~애견카페 다녀왔어요~^^ (1)
아띠~애견카페 다녀왔어요~^^ (2)
재생 수
5
00:00 | 00:53
화질 선택 옵션
자동

아띠~애견카페 다녀왔어요~^^ (2)
아띠~애견카페 다녀왔어요~^^ (3)
재생 수
5
00:00 | 00:29
화질 선택 옵션
자동

아띠~애견카페 다녀왔어요~^^ (3)
목욕하구 푹자네요~^^ ㅎㅎㅎ","사랑ㅣ양평
캬~~~~~~너무 귀여워요
2022.11.14. 20:43"
수원 애견카페,"수원에 강아지 데리고갈 괜찮은 애견 카페 있나요??
아주대 주변에 있으면 추천해주세요!","주아맘스
저도 궁금하네요ㅠㅠ
2023.01.04. 13:53"
강아지옷 직접 입히고 구매할수있어요❤️ (쿠쿠네애견카페),"안녕하세요~!! 쿠쿠네 애견카페 소개하려고 해요:)
온라인으로 옷을 구경하고 싶으시면
네이버에 👉🏻쿠멍가게 
네이버에 👉🏻 쿠쿠네 애견카페
쿠쿠네 매장에 모든 옷들이 있어요!
쿠쿠네에서는 오프라인매장으로 옷들을 입히고 
구매하실수 있답니다🐶
특히 올인원 같은경우에는 사이즈 맞추기가 어렵잖아요!
직접 오셔서 입혀보세여😖
소형견부터 중형견아이들 사이즈까지 있습니다!
카페에 놀러온 친구들끼리 노는 모습:)
쿠쿠빼꼼
옥상은 언제든 올라가셔도 괜찮아요!
쿠쿠네 애견카페는 인천 부개동에 위치해 있구여
부흥고등학교 바로앞에 있어요!
카페는 아담하게 2층 3층 옥상으로 되어있어요!
⭐️카페 이용 방법⭐️ 
-1인 1음료입니다!
-13kg 이하 입장가능 
(카페이용시 체구가 큰 아가들은 입장이 제한됩니다)
-2층에서 음료 주문후 올라가시면 갖다드립니다😊
-가실때는 카운터로 갖다주세욧!!
-옷만 보러 오셨다면 옷보러 왔어요~! 해주세요👍🏻
-기본 펫티켓은 지켜주세요!","쿠키 견생
위치가 어디인가요
2022.11.04. 14:30"
울산 언양 브런치 맛집 애견동반 카페 소소숲,"#언양 브런치카페 #소소숲
🦮애견동반가능
🍣감태불고기김밥
❗애견동반시 야외애견동반가능
📌울산 울주군 삼남읍 장제1길 13-3
50m
© NAVER Corp.
소소숲
울산광역시 울주군 삼남읍 장제1길 13-3 소소숲
울산 강아지무료분양, 강아지 분양, 애견카페, 애견동반 식당 카페, 애견, 동물병원  
울산 강아지 수제간식, 유치원, 애견, 호텔링, 호텔, 운동장 
울산 강아지 : https://cafe.naver.com/jola3guckji","뿌꾸
김밥이 맛있어보입니다
2022.10.07. 13:41"
애견카페 추천해주세요:),"애견동반 카페 추천 해주시면 감사하겠습니다🙂🤍
(성인 3, 9살,5살 아이동반 가능한 곳 있을까요?)","루루라라라
미타임강화요~
2022.12.23. 09:32"
애견까페에 호텔링 맡겼더니 ㅜㅜ다쳐서 왔어요,"긴글이지만 읽어 주시면 감사하겠습니다.
우선 3일전 유명한 애견카페 비* 에 제 강아지를 호텔을 맡겼습니다 자주 친구들과 이용도 했고 몇번 호텔도 맡긴적도 있습니다 근데 항상 비*에 호텔을 맡기면 제 친구가 거기에 맡기지마라 애들 방치한다 라는 말을 항상 했지만 넓은 운동장이 있고 직원들이 동영상으로 저희 강아지 노는 동영상 짧게나마 보내주시는 서비스에 친구가 뭐라해도 믿고 맡겼습니다 .
3일전 맡기고 오늘 2시 14분경 차에 태웠는데 코 밑에 살이 벗겨진? 상처를 발견하였고 법적으로 처리하기 위해서 전문가한테 의뢰해서 병원진료 받았습니다
 그리고 직원분한테 카톡으로 저희 강아지 코밑에가 상처가 나있는데 확인이 안된 부분이였냐고 말씀드리니 모른다는 말투로 또다른 직원이 카톡이 왔고 그직원도 자기는 그 시간에 호떡이를 담당하지 않아 모른단식으로 확인을 하고 답변을 준다는 입장이였습니다 그리고는 몇시간이 지나서야 저나도 죄송합니다도 아닌 카톡으로 모르겠다는 식으로 연락이 왔습니다 누군가한테는 저정도 상처로 이렇게 글까지 올려? 라고 할수 있습니다
 믿고 맡긴곳에서 작은상처라면 작은 상처겠지만 훤히 보이는 저 상처가 많은 직원들중 단 한명도 알아 채지 못했다는게 , 그리고 보호자한테 전달을 못했다는게 참 속상했고 cctv 확인 요청을 원했지만 cctv는 공개하지 않고 있으며 계속 보내준 동영상 캡쳐를 하여 이시간에는 호떡이 상처가 안보인다며 cctv 는 공개를 하지않고 있습니다 .
가둬두지 않고 자유롭게 뛰놀게 하겠다는 애견카페에서 저희애가 혹시 오랜시간 갇혀있던건 아닌지 , 직원들이 학대한건 아닌지 방치가되어 어떤사고로 인해 다른 강아지한테 물려서 온건지 .. 정말 속상한 심정입니다.. 
이제는 보호자인 저한테 책임을 떠넘기는 상황에 도저히 참을수가없어 두서없는 긴글 남겨봅니다 ㅠㅠ 
상호는 디엠주시면 알려드릴게요
소중한 애기들 여기 맡기지마세요","아늘콩
아고 ... 그랬군요 코에 상처가 난 거라면 다른 아이들 발톱이나 어디에 긁혔다 생각할 수 있고 그래도 며칠 안에 잘 낫는 편인데 코 밑에 살에 그랬다니 아이가 꽤나 아팠겠네요 .. 그거와 별개로 호텔링을 맡긴 입장에서 직접 아이를 보지 못해 불안한 심정이셨을텐데 직원분들이 그 상처를 몰랐다니 의문이긴 하네요 꼭 학대가 아니더라도 그걸 살펴볼 생각을 못한건지 , 이전 게시물 봤는데 상처가 꽤나 잘 보여서 보호자님 픽업 전에 아이를 잠깐 확인하더라도 보일 상처던데 그걸 모른다니 당황스럽네요 .. 맡기는 당일 사진이나 비교 사진 있으실테니 꼭 책임 물으셨으면 좋겠습니다
2023.01.04. 00:06"
애견카페 ~~~,"애견카페 왔어용 ~~
은행동 구경도 할꼄 ~~  
언니야가  애견까페. 오고 싶다고해서
왔는데 너무 좋아하네용 
대형견 없고 다 작은 아이들만 있고 
괜찮네용 ~~
2시간 꽉 채워 놀다 가긋어융 ㅋㅋ","민규맘81
어디인가요?
저도 은행동이라서요^^
2022.09.11. 15:06"
애견카페 적응즁이요ㅠㅠ,"애견카페만 가면 얼음이 되는 여름이ㅠㅠ!
다른 강아지들과 뛰어 놀았으면 하는데
어찌나 겁이 많은지 몰라용ㅠㅠ","컵컵커비
너무착하게생겻네요~~ 좋은친구많이만들길🐶🐶
2022.11.01. 17:28"
쥬니 애견 카페,애견카페 놀러왔어요.,"서경스탭ll폼생폼사
2022.10.23. 13:10"
출석154일차_애견카페,요즘 애견카페는 셀프로 사진도 찍을 수 있고 잘되어 있더라구용ㅎㅎ 비오는날이라 실내에서 잘 놀았어요 감기조심하세요,"오드리될뻔
크리스마스 특집 사진 넘 귀여운걸요~~
2022.12.21. 23:27"
